PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_CCMLITE;REQUIREMENTS_ATTRIBUTES_IAAS;REQUIREMENTS_ATTRIBUTES_PAAS;REQUIREMENTS_ATTRIBUTES_SAAS;REQUIREMENTS_ATTRIBUTES_SCOPEAPPLICABILITY;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME 
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;AIS-07;Define and implement a process to remediate application security vulnerabilities, automating remediation when possible.;Application & Interface Security;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.1', 'CC7.4', 'CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['TVM-02']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['16.2', '16.6']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.16.1.5', '27002: 16.1.5', '27017: 16.1.5', '27001: A.12.6.1', '27002: 12.6.1', '27017: 12.6.1', '27018: 12.6.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.26', '27001: A.8.8', '27002: 5.26 (j)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SI-2', 'SI-2(2)-(6)', 'SA-11', 'SA-11(2)', 'SA-15', 'SA-15(1)-(3)', 'SA-15(5)-(8)', 'SA-15(10)-(12)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.IP-2', 'PR.IP-12', 'DE.CM-8', 'RS.AN-5', 'RS.MI-3', 'PR.DS-6']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'ID.RA-01', 'ID.RA-06', 'ID.RA-08', 'PR.PS-02', 'PR.PS-06']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.2', '6.5', '6.5.1-10']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.3.1', '11.3.1', '11.3.1.1']}];FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-1:858573892697:inspector2;Inspector2;inspector2_is_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;TVM-04;Define, implement and evaluate processes, procedures and technical measures to update detection tools, threat signatures, and indicators of compromise on a weekly, or more frequent basis.;Threat & Vulnerability Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['No mapping']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['10.2']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.3']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TS1.3', 'TS1.4', 'TM1.3', 'TM1.4', 'IM1.5']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 6.1.3', '27001: A.5.1.1', '27002: 5.1.1 (h)', '27001: A.12.6.1', '27002: 12.6.1 (b),(c)']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 6.1.3', '27001: A.5.1', '27001: A.8.8', '27001: A.8.15', '27001: A.8.16', '27002: 5.1', '27002: 5.37', '27002: 8.8', '27002: 8.15 (d)', '27002: 8.16 (d,e)', '27002: 8.31 2nd (a)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CM-7', 'CM-7(4)', 'RA-3', 'RA-3(3)', 'RA-5(2)', 'SA-10', 'SA-10(5)', 'SA-11', 'SA-11(2)', 'SI-2', 'SI-2(4)', 'SI-3', 'SI-3(4)', 'SI-4', 'SI-4(9)', 'SI-4(24)', 'SI-8', 'SI-8(2)', 'SI-8(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.DP-5', 'PR.IP-12']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-02', 'ID.RA-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['5.2', '5.2a', '5.2b', '5.2c']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['5.3.1']}];FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-1:858573892697:inspector2;Inspector2;inspector2_is_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;TVM-05;Define, implement and evaluate processes, procedures and technical measures to identify updates for applications which use third party or open source libraries according to the organization's vulnerability management policy.;Threat & Vulnerability Management;No;Shared;Shared;CSP-Owned;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC3.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['No mapping']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['2.6']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.1', 'SD2.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 6.1.3', '27001: A.12.6.2', '27002: 12.6.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 6.1.3', '27001: A 5.6', '27001: A.8.19', '27001: A.8.8', '27001: A.8.28', '27001: A.8.31', '27002: 5.6 (c)', '27001: 8.19', '27001: 8.8', '27001: 8.28', '27001: 8.31']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['RA-5', 'RA-5(3)', 'SA-11', 'SA-11(2)', 'SA-11(5)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.DP-5', 'PR.IP-12']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.RA-01', 'ID.RA-03', 'PR.PS-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.1', '6.2', '6.3.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.3.1', '6.3.2', '6.3.3']}];FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-1:858573892697:inspector2;Inspector2;inspector2_is_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-1;2026-09-19 09:30:34.148196;TVM-07;Define, implement and evaluate processes, procedures and technical measures for the detection of vulnerabilities on organizationally managed assets at least monthly.;Threat & Vulnerability Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['TVM-02']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['7.1', '7.5', '7.6']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.5', '5.2.6']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.6', '27001: A.12.6.1', '27002: 12.6.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.8', '27002: 8.8']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['RA-5', 'RA-5(4)', 'RA-5(5)', 'SA-11', 'SA-11(5)', 'SA-15(5)', 'SC-7', 'SC-7(10)', 'SI-3(8)', 'SI-3(10)', 'SI-7', 'SI-7(9)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['ID.RA-1', 'DE.CM-8', 'PR.IP-12']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.RA-01']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.1', '11.2', '11.2.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.3.1', '6.3.2', '6.3.3', '11.3.2', '11.3.2.1']}];FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-1:858573892697:inspector2;Inspector2;inspector2_is_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-2;2026-09-19 09:30:34.148196;AIS-05;Implement a testing strategy, including criteria for acceptance of new information systems, upgrades and new versions, which provides application security assurance and maintains compliance while enabling organizational speed of delivery goals. Automate when applicable and possible.;Application & Interface Security;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.8', 'CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['AIS-01', 'AIS-03']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['16.12', '16.13']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SD2.3', 'SD2.5']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.14.2.8', '27001: A.14.2.9', '27001: A.12.1.2', '27002: 12.1.2', '27001: A.14.1.1', '27002: 14.1.1', '27001: A.14.2.2', '27002: 14.2.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.25', '27001: A.8.29', '27001: A.8.32', '27002: 8.25 (e)', '27002: 8.32 (d)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SA-11', 'SA-11(1)-(9)', 'SI-6', 'SI-6(2)', 'SI-6(3)', 'SI-10', 'SI-10(1)-(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.IP-2', 'PR.PT-3', 'PR.IP-12', 'DE.CM-8']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'ID.RA-01', 'PR.PS-01', 'PR.PS-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['A.3.2.2', 'A.3.2.2.1', '6.6']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.2.4', '6.4.1', '6.4.2', '6.5.1']}];FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-2:858573892697:inspector2;Inspector2;inspector2_is_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-2;2026-09-19 09:30:34.148196;AIS-07;Define and implement a process to remediate application security vulnerabilities, automating remediation when possible.;Application & Interface Security;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.1', 'CC7.4', 'CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['TVM-02']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['16.2', '16.6']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.16.1.5', '27002: 16.1.5', '27017: 16.1.5', '27001: A.12.6.1', '27002: 12.6.1', '27017: 12.6.1', '27018: 12.6.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.26', '27001: A.8.8', '27002: 5.26 (j)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SI-2', 'SI-2(2)-(6)', 'SA-11', 'SA-11(2)', 'SA-15', 'SA-15(1)-(3)', 'SA-15(5)-(8)', 'SA-15(10)-(12)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.IP-2', 'PR.IP-12', 'DE.CM-8', 'RS.AN-5', 'RS.MI-3', 'PR.DS-6']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'ID.RA-01', 'ID.RA-06', 'ID.RA-08', 'PR.PS-02', 'PR.PS-06']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.2', '6.5', '6.5.1-10']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.3.1', '11.3.1', '11.3.1.1']}];FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-2:858573892697:inspector2;Inspector2;inspector2_is_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-2;2026-09-19 09:30:34.148196;TVM-04;Define, implement and evaluate processes, procedures and technical measures to update detection tools, threat signatures, and indicators of compromise on a weekly, or more frequent basis.;Threat & Vulnerability Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['No mapping']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['10.2']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.3']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TS1.3', 'TS1.4', 'TM1.3', 'TM1.4', 'IM1.5']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 6.1.3', '27001: A.5.1.1', '27002: 5.1.1 (h)', '27001: A.12.6.1', '27002: 12.6.1 (b),(c)']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 6.1.3', '27001: A.5.1', '27001: A.8.8', '27001: A.8.15', '27001: A.8.16', '27002: 5.1', '27002: 5.37', '27002: 8.8', '27002: 8.15 (d)', '27002: 8.16 (d,e)', '27002: 8.31 2nd (a)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CM-7', 'CM-7(4)', 'RA-3', 'RA-3(3)', 'RA-5(2)', 'SA-10', 'SA-10(5)', 'SA-11', 'SA-11(2)', 'SI-2', 'SI-2(4)', 'SI-3', 'SI-3(4)', 'SI-4', 'SI-4(9)', 'SI-4(24)', 'SI-8', 'SI-8(2)', 'SI-8(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.DP-5', 'PR.IP-12']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-02', 'ID.RA-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['5.2', '5.2a', '5.2b', '5.2c']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['5.3.1']}];FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-2:858573892697:inspector2;Inspector2;inspector2_is_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-2;2026-09-19 09:30:34.148196;TVM-05;Define, implement and evaluate processes, procedures and technical measures to identify updates for applications which use third party or open source libraries according to the organization's vulnerability management policy.;Threat & Vulnerability Management;No;Shared;Shared;CSP-Owned;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC3.2']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['No mapping']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['2.6']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.1', 'SD2.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 6.1.3', '27001: A.12.6.2', '27002: 12.6.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 6.1.3', '27001: A 5.6', '27001: A.8.19', '27001: A.8.8', '27001: A.8.28', '27001: A.8.31', '27002: 5.6 (c)', '27001: 8.19', '27001: 8.8', '27001: 8.28', '27001: 8.31']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['RA-5', 'RA-5(3)', 'SA-11', 'SA-11(2)', 'SA-11(5)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.DP-5', 'PR.IP-12']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.RA-01', 'ID.RA-03', 'PR.PS-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.1', '6.2', '6.3.2']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.3.1', '6.3.2', '6.3.3']}];FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-2:858573892697:inspector2;Inspector2;inspector2_is_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-east-2;2026-09-19 09:30:34.148196;TVM-07;Define, implement and evaluate processes, procedures and technical measures for the detection of vulnerabilities on organizationally managed assets at least monthly.;Threat & Vulnerability Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['TVM-02']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['7.1', '7.5', '7.6']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.5', '5.2.6']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.6', '27001: A.12.6.1', '27002: 12.6.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.8', '27002: 8.8']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['RA-5', 'RA-5(4)', 'RA-5(5)', 'SA-11', 'SA-11(5)', 'SA-15(5)', 'SC-7', 'SC-7(10)', 'SI-3(8)', 'SI-3(10)', 'SI-7', 'SI-7(9)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['ID.RA-1', 'DE.CM-8', 'PR.IP-12']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.RA-01']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.1', '11.2', '11.2.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.3.1', '6.3.2', '6.3.3', '11.3.2', '11.3.2.1']}];FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-east-2:858573892697:inspector2;Inspector2;inspector2_is_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-west-1;2026-09-19 09:30:34.148196;AIS-05;Implement a testing strategy, including criteria for acceptance of new information systems, upgrades and new versions, which provides application security assurance and maintains compliance while enabling organizational speed of delivery goals. Automate when applicable and possible.;Application & Interface Security;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.8', 'CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['AIS-01', 'AIS-03']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['16.12', '16.13']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SD2.3', 'SD2.5']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.14.2.8', '27001: A.14.2.9', '27001: A.12.1.2', '27002: 12.1.2', '27001: A.14.1.1', '27002: 14.1.1', '27001: A.14.2.2', '27002: 14.2.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.25', '27001: A.8.29', '27001: A.8.32', '27002: 8.25 (e)', '27002: 8.32 (d)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SA-11', 'SA-11(1)-(9)', 'SI-6', 'SI-6(2)', 'SI-6(3)', 'SI-10', 'SI-10(1)-(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.IP-2', 'PR.PT-3', 'PR.IP-12', 'DE.CM-8']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'ID.RA-01', 'PR.PS-01', 'PR.PS-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['A.3.2.2', 'A.3.2.2.1', '6.6']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.2.4', '6.4.1', '6.4.2', '6.5.1']}];FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-west-1:858573892697:inspector2;Inspector2;inspector2_is_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;858573892697;us-west-1;2026-09-19 09:30:34.148196;AIS-07;Define and implement a process to remediate application security vulnerabilities, automating remediation when possible.;Application & Interface Security;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.1', 'CC7.4', 'CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['TVM-02']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['16.2', '16.6']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.16.1.5', '27002: 16.1.5', '27017: 16.1.5', '27001: A.12.6.1', '27002: 12.6.1', '27017: 12.6.1', '27018: 12.6.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.26', '27001: A.8.8', '27002: 5.26 (j)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['SI-2', 'SI-2(2)-(6)', 'SA-11', 'SA-11(2)', 'SA-15', 'SA-15(1)-(3)', 'SA-15(5)-(8)', 'SA-15(10)-(12)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.IP-2', 'PR.IP-12', 'DE.CM-8', 'RS.AN-5', 'RS.MI-3', 'PR.DS-6']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-08', 'ID.RA-01', 'ID.RA-06', 'ID.RA-08', 'PR.PS-02', 'PR.PS-06']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.2', '6.5', '6.5.1-10']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['6.3.1', '11.3.1', '11.3.1.1']}];FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:us-west-1:858573892697:inspector2;Inspector2;inspector2_is_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
